time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-27 00:00:00+00:00,6.0,5.0,20,7
2024-01-28 00:00:00+00:00,1.0,1.0,33,8
2024-01-29 00:00:00+00:00,8.0,6.0,43,17
2024-01-30 00:00:00+00:00,1.0,1.0,37,15
2024-01-31 00:00:00+00:00,,,43,11
2024-02-01 00:00:00+00:00,,,47,12
2024-02-02 00:00:00+00:00,1.0,1.0,84,8
2024-02-03 00:00:00+00:00,4.0,2.0,12,8
2024-02-04 00:00:00+00:00,1.0,1.0,29,10
2024-02-05 00:00:00+00:00,3.0,3.0,55,13
2024-02-06 00:00:00+00:00,1.0,1.0,56,14
2024-02-07 00:00:00+00:00,,,28,14
2024-02-08 00:00:00+00:00,2.0,2.0,30,6
2024-02-09 00:00:00+00:00,,,6,6
