time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-03 00:00:00+00:00,2,2,13,9
2026-07-04 00:00:00+00:00,3,3,15,11
2026-07-05 00:00:00+00:00,2,2,15,8
2026-07-06 00:00:00+00:00,3,2,17,6
2026-07-07 00:00:00+00:00,4,4,25,9
2026-07-08 00:00:00+00:00,4,4,10,7
2026-07-09 00:00:00+00:00,11,9,17,13
2026-07-10 00:00:00+00:00,5,4,8,7
2026-07-11 00:00:00+00:00,3,3,7,7
2026-07-12 00:00:00+00:00,2,2,9,3
2026-07-13 00:00:00+00:00,16,4,5,4
2026-07-14 00:00:00+00:00,10,9,1,1
2026-07-15 00:00:00+00:00,8,4,6,4
2026-07-16 00:00:00+00:00,7,5,5,3
