time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-16 00:00:00+00:00,18.0,16.0,164,13
2023-05-17 00:00:00+00:00,25.0,23.0,23,15
2023-05-18 00:00:00+00:00,58.0,42.0,12,6
2023-05-19 00:00:00+00:00,61.0,40.0,38,13
2023-05-20 00:00:00+00:00,63.0,45.0,14,7
2023-05-21 00:00:00+00:00,62.0,42.0,30,9
2023-05-22 00:00:00+00:00,19.0,17.0,19,14
2023-05-23 00:00:00+00:00,1.0,1.0,32,15
2023-05-24 00:00:00+00:00,1.0,1.0,31,11
2023-05-25 00:00:00+00:00,1.0,1.0,24,14
2023-05-26 00:00:00+00:00,11.0,11.0,25,11
2023-05-27 00:00:00+00:00,,,31,13
2023-05-28 00:00:00+00:00,1.0,1.0,20,11
2023-05-29 00:00:00+00:00,1.0,1.0,49,16
