time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-05 00:00:00+00:00,1.0,1.0,22,8
2025-02-06 00:00:00+00:00,,,16,6
2025-02-07 00:00:00+00:00,,,15,5
2025-02-08 00:00:00+00:00,1.0,1.0,5,5
2025-02-09 00:00:00+00:00,2.0,2.0,5,4
2025-02-10 00:00:00+00:00,1.0,1.0,20,13
2025-02-11 00:00:00+00:00,1.0,1.0,28,9
2025-02-12 00:00:00+00:00,1.0,1.0,8,4
2025-02-13 00:00:00+00:00,1.0,1.0,13,9
2025-02-14 00:00:00+00:00,,,12,10
2025-02-15 00:00:00+00:00,3.0,3.0,12,5
2025-02-16 00:00:00+00:00,,,20,9
2025-02-17 00:00:00+00:00,3.0,2.0,67,7
2025-02-18 00:00:00+00:00,2.0,2.0,29,4
