time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-12 00:00:00+00:00,1.0,1.0,8,4
2025-02-13 00:00:00+00:00,1.0,1.0,13,9
2025-02-14 00:00:00+00:00,,,12,10
2025-02-15 00:00:00+00:00,3.0,3.0,12,5
2025-02-16 00:00:00+00:00,,,20,9
2025-02-17 00:00:00+00:00,3.0,2.0,67,7
2025-02-18 00:00:00+00:00,2.0,2.0,30,5
2025-02-19 00:00:00+00:00,1.0,1.0,11,10
2025-02-20 00:00:00+00:00,1.0,1.0,20,14
2025-02-21 00:00:00+00:00,,,30,9
2025-02-22 00:00:00+00:00,1.0,1.0,6,5
2025-02-23 00:00:00+00:00,,,5,5
2025-02-24 00:00:00+00:00,2.0,1.0,26,10
2025-02-25 00:00:00+00:00,,,5,5
