time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-17 00:00:00+00:00,,,22,8
2024-12-18 00:00:00+00:00,1.0,1.0,3,2
2024-12-19 00:00:00+00:00,,,37,7
2024-12-20 00:00:00+00:00,1.0,1.0,12,6
2024-12-21 00:00:00+00:00,2.0,2.0,13,6
2024-12-22 00:00:00+00:00,2.0,1.0,11,9
2024-12-23 00:00:00+00:00,1.0,1.0,17,9
2024-12-24 00:00:00+00:00,,,47,14
2024-12-25 00:00:00+00:00,1.0,1.0,29,11
2024-12-26 00:00:00+00:00,,,11,8
2024-12-27 00:00:00+00:00,,,26,9
2024-12-28 00:00:00+00:00,,,18,6
2024-12-29 00:00:00+00:00,,,34,6
2024-12-30 00:00:00+00:00,,,20,9
