time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-30 00:00:00+00:00,17.0,16.0,,
2022-10-31 00:00:00+00:00,65.0,41.0,8.0,6.0
2022-11-01 00:00:00+00:00,70.0,42.0,,
2022-11-02 00:00:00+00:00,19.0,17.0,4.0,2.0
2022-11-03 00:00:00+00:00,1.0,1.0,8.0,3.0
2022-11-04 00:00:00+00:00,,,9.0,3.0
2022-11-06 00:00:00+00:00,1.0,1.0,4.0,3.0
2022-11-07 00:00:00+00:00,,,2.0,2.0
2022-11-08 00:00:00+00:00,1.0,1.0,2.0,2.0
2022-11-09 00:00:00+00:00,5.0,5.0,3.0,2.0
2022-11-10 00:00:00+00:00,1.0,1.0,1.0,1.0
2022-11-11 00:00:00+00:00,2.0,1.0,9.0,1.0
2022-11-12 00:00:00+00:00,1.0,1.0,11.0,2.0
