time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-16 00:00:00+00:00,,,52,9
2024-04-17 00:00:00+00:00,1.0,1.0,6,4
2024-04-18 00:00:00+00:00,1.0,1.0,18,8
2024-04-19 00:00:00+00:00,2.0,2.0,33,9
2024-04-20 00:00:00+00:00,1.0,1.0,21,9
2024-04-21 00:00:00+00:00,,,10,4
2024-04-22 00:00:00+00:00,3.0,3.0,22,3
2024-04-23 00:00:00+00:00,,,16,9
2024-04-24 00:00:00+00:00,2.0,2.0,17,7
2024-04-25 00:00:00+00:00,1.0,1.0,22,9
2024-04-26 00:00:00+00:00,3.0,3.0,22,6
2024-04-27 00:00:00+00:00,2.0,2.0,2,1
2024-04-28 00:00:00+00:00,1.0,1.0,13,9
2024-04-29 00:00:00+00:00,1.0,1.0,9,4
