time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-28 00:00:00+00:00,0,0,5,4
2025-12-29 00:00:00+00:00,2,2,14,7
2025-12-30 00:00:00+00:00,0,0,29,17
2025-12-31 00:00:00+00:00,0,0,4,2
2026-01-01 00:00:00+00:00,2,2,2,2
2026-01-02 00:00:00+00:00,5,3,4,2
2026-01-03 00:00:00+00:00,1,1,3,2
2026-01-04 00:00:00+00:00,0,0,4,4
2026-01-05 00:00:00+00:00,2,2,29,6
2026-01-06 00:00:00+00:00,1,1,17,6
2026-01-07 00:00:00+00:00,5,2,23,7
2026-01-08 00:00:00+00:00,2,2,13,9
2026-01-09 00:00:00+00:00,1,1,6,6
2026-01-10 00:00:00+00:00,0,0,3,3
