time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-14 00:00:00+00:00,3.0,2.0,34.0,16.0
2022-12-15 00:00:00+00:00,,,31.0,7.0
2022-12-16 00:00:00+00:00,1.0,1.0,52.0,14.0
2022-12-17 00:00:00+00:00,1.0,1.0,11.0,4.0
2022-12-18 00:00:00+00:00,1.0,1.0,6.0,2.0
2022-12-19 00:00:00+00:00,2.0,2.0,16.0,4.0
2022-12-20 00:00:00+00:00,1.0,1.0,18.0,6.0
2022-12-21 00:00:00+00:00,6.0,4.0,50.0,9.0
2022-12-22 00:00:00+00:00,3.0,1.0,16.0,6.0
2022-12-23 00:00:00+00:00,2.0,2.0,9.0,5.0
2022-12-24 00:00:00+00:00,1.0,1.0,,
2022-12-25 00:00:00+00:00,1.0,1.0,5.0,2.0
2022-12-26 00:00:00+00:00,,,50.0,7.0
2022-12-27 00:00:00+00:00,2.0,2.0,34.0,11.0
