time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-14 00:00:00+00:00,1.0,1.0,23,5
2024-09-15 00:00:00+00:00,,,3,3
2024-09-16 00:00:00+00:00,,,29,11
2024-09-17 00:00:00+00:00,1.0,1.0,16,6
2024-09-18 00:00:00+00:00,,,72,5
2024-09-19 00:00:00+00:00,,,76,12
2024-09-20 00:00:00+00:00,1.0,1.0,166,11
2024-09-21 00:00:00+00:00,,,15,7
2024-09-22 00:00:00+00:00,,,9,5
2024-09-23 00:00:00+00:00,1.0,1.0,23,9
2024-09-24 00:00:00+00:00,,,129,12
2024-09-25 00:00:00+00:00,,,93,11
2024-09-26 00:00:00+00:00,,,8,6
2024-09-27 00:00:00+00:00,1.0,1.0,47,11
