time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-17 00:00:00+00:00,,,118,40
2023-07-18 00:00:00+00:00,1.0,1.0,40,11
2023-07-19 00:00:00+00:00,1.0,1.0,55,9
2023-07-20 00:00:00+00:00,1.0,1.0,145,15
2023-07-21 00:00:00+00:00,2.0,2.0,410,11
2023-07-22 00:00:00+00:00,1.0,1.0,24,5
2023-07-23 00:00:00+00:00,2.0,2.0,14,4
2023-07-24 00:00:00+00:00,1.0,1.0,567,8
2023-07-25 00:00:00+00:00,1.0,1.0,123,4
2023-07-26 00:00:00+00:00,2.0,1.0,88,36
2023-07-27 00:00:00+00:00,2.0,2.0,219,32
2023-07-28 00:00:00+00:00,4.0,3.0,110,40
2023-07-29 00:00:00+00:00,,,9,5
2023-07-30 00:00:00+00:00,2.0,2.0,16,13
