time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-17 00:00:00+00:00,1,1,28,6
2026-07-18 00:00:00+00:00,0,0,8,5
2026-07-19 00:00:00+00:00,1,1,13,3
2026-07-20 00:00:00+00:00,3,3,12,7
2026-07-21 00:00:00+00:00,2,2,15,3
2026-07-22 00:00:00+00:00,3,3,11,9
2026-07-23 00:00:00+00:00,6,5,6,4
2026-07-24 00:00:00+00:00,0,0,5,4
2026-07-25 00:00:00+00:00,1,1,6,4
2026-07-26 00:00:00+00:00,4,4,21,8
2026-07-27 00:00:00+00:00,0,0,8,4
2026-07-28 00:00:00+00:00,5,4,3,3
2026-07-29 00:00:00+00:00,3,3,33,6
2026-07-30 00:00:00+00:00,3,1,9,4
